id,tweet,label
1529146948355235840,حريم طارق محكوم علينا بهالتوقيت نشوف كل ماهو سخيف وسامج وكل شي شين وش كميه السخافه والسماجه بهالمسلسل,2
1529144952650977281,ي شين اللي يكسر بخاطري ويكلمني وكانو ماسوي حاجه,2
1529144635620311040,يا شين الهياط,2
1529144627714052096,يصير الشغل ممل و شين اذا الفريق اللي تشتغل معه نفسه ثقيله و عايش الدور بزياده,2
1529144222183473157,انا والله شخص حنون بس زعلي شين وقاسي,2
1529143916821454848,والله فلاغنا شين و نحن شينين,2
1529143147925803012,طبعا لا تعليق لانو لو اتكلمت ح اقول كلام شين,2
1529142294682775552,الضعف و الانبطاح شين والله,2
1529141593487335424,نظام الشيبان ذا شين ماتشوف احد ابد,2
1529140489731153921,والله مايقسي قلبي عليها ابد بس عنادها شين,2
1529139846475808769,الله علي فراقك يعين وصاح قلبي وكان وده يتبعك وطاحت دموعي لان الحظ شين ليه تشتتني وانا اللي اجمعك ليه تتركني وانا كلي حنين,2
1529138758221803522,ماقول غير ي شين الشعور,2
1529137897407930368,بعض التصنع شين حتي الاهتمام ماله طراه الي فقد عفويته صالح النشيرا,2
1529135563579736064,لا طريته كل شين الوقت زان,2
1529134317712154628,هه يسلك لنفسه اي عظمه وهو مجلود وعلي ارضه وتكنسلت الاحتفاليه الي مجهزينها وايش وضع الي حاظرين من الصبح وفي الاخير مسخرهم كبير القاره صدق لاقالو شين وقوي عين اقول قفل وخليك قد كلمتك,2
1529132897738936320,انا والله شخص حنون بس زعلي شين وقاسي للاسف,2
1529122727436640257,طيب هذي تشوفها مب فاول علي هزازي ليتك رقدت ولا حاولت تشبه بينها وبين لقطه قروهي ترا نايف دفع المدافع مع ظهره وحسب فاول خلك بمحاماتك ولا تشبه الكبر شين,2
1529122078720413696,يا شين حظ اللي يعادينا,2
1529117873192505344,بس شوفي المتحرش اتمني الدنيا توريه كل شيء شين بالدنيا ولا يرتاح ابد ابد بس لو كان تحرشه ساعه ممكن يصير فيها الي سبق,2
1529115013042130947,شعور عدم التقدم شعور شين,2
1529114994616451078,البنات سبب كثره الطلاق انا تطلقت وارتحت كان منكد علي وغاثني ومو حنا سبب الطلاق كان السبب شين الحلايا,2
1529113660936814595,والله الا موت مانسيت الزين من شين يابو علي طرالي,2
1529109814617546754,مساءكم انا بكل مافيني من زين او شين مساء الخير,2
1529107415370694656,يا شين سالفتك سبحان الله في ناس لو كانوا كبار فالسن سوالفهم تبين لنا انهم اطفال ايضا الطفل بريء من تصرفاتهم,2
1529107327378391040,الظلم شين يمكن توارد افكار,2
1529107280112889856,بس ترا مو غثيثين زي الباقيين وبمكن هو ما يبي الشهره او يمكن شين,2
1529107206657949696,ماقدر اقول الاختبار شين ولا اقدر اقول حلو عندي اخطاء شوي بس اتمني مانزل عن,2
1529103148530421762,يا شين السرج علي الحمير,2
1529101092469997568,شين وقوي عين,2
1529099531945750533,اولها هياط من قبل رمضان الحين بكبكه واعذار يا شين استح يالخدمي الهويش قاعد يلعب معاكم ولك تتعذر,2
1529099287283568640,يا شين الافتار,2
1529097169172570112,ماله داعي تكذبين الجديع بلكك لانك ملقوفه وداخله عرض وتبين تتحكمين في اراء الاخرين شين وقوي عين,2
1529095056807841794,هذا شين نودلز صح هذي خضار موجوده معاه لما تحطيها في المويا تبداء تكبر,2
1529094664703311877,واسقاطك المستمر علي العالمي ماذا تسميه فعلا شين وقوي عين,2
1529094423073763329,تصور معه مابقي الا هي تشبهه بالاسطوره ماجد بس اقول الكبر شين,2
1529093432706203650,شين وقوي عين,2
1529090203180228616,كنت داءما اتجنب الزعل لان زعلي شين,2
1529090126428643335,يا شين الهياط,2
1529087922930073600,يمكن وجهك شين,2
1529086975105454080,الاصلي مايعجبه العجب مايرضيه شين,2
1529084429179699201,يع يا شين اذا جيت تبي تسولف لاحد من اهلك عن يومك وما يعطيك وجه تحس بشعور مو حلو,2
1529083922319122434,وهل يعلم بوباي ان ذوقه في الحريم شين,2
1529083127561330691,الحمدلله بي ضيقه صدر وحيره كني مخطوبه لواحد ما ابيه وييع يا شين الشعور اوصف مشاعرك بكلمه,2
1529080707183742976,يا شين الكلام يوم يبقي بالخاطر و يخليك تلوم نفسك انا ليش هرجت انا عرفت انه بيصير كذا ليش جبتها لنفسي,2
1529075570381930497,انخطبت قبل اسبوع انتي حضك شين,2
1529070946753060864,شين وقوي عين بعد,2
1529069731260600321,يا شين غيره الرجال من بعض اش بقيتو لنا,2
1529068889908334592,ياخخيي ياكثرر الحبب بس وفيه لاعبين مجرد م يجدد يصير لعبه شين,2
1529064598413901824,اسالي بس ان كانه شين لا تعلميني,2
1529063130235555840,ي شين الحيره بين اني اعترف وبين اني اسكت,2
1529059946213646337,في ادميه اتابعها احس كل مره اشوف اسمها احس بشعور زي الكره لها مع ان م بيني وبينها شيء بس كله عشان شين خاء صاد,2
1529056962633248768,ي شين فلسفه الشايب ابو فكر قدييم,2
1529056921864572929,شين وقوي عين,2
1529055380554362882,والله مدري ان هالطبع فيني زين ولا شين بس كل اللي اعرفه اني العب بالمكابر مثل لعب المسطره اكابر علي جرحي علي حزني علي الايام الصعبه اكابر فيها وعلي المفارق والوداع اكابر واكابر,2
1529053611224977408,وانت ظاهر وخافي شين,2
1529051813156110337,كل شين له بقر متابعين,2
1529051435580760065,والله اني ماش وخاطري شين من غبت والايام تشبه بعضها,2
1529047939464560640,الصدور الرحبه زعلها شين تتفقون,2
1529041555885023235,يمكن يزعلك اول لان البعد شين بس اجمل بعدين,2
1529039221566099457,يا شين الجميل الا دروا به جميع الناس ويا زين الجميل اللي مايدري به الا الله,2
1529035737898921992,يا شين سوء الظن و الدخول بالنوايا بما انك سلبي حتي مع المحتوي المءثر ياخي جاهد نفسك علي المرور بدون ازعاج علي الاقل,2
1529032595983458304,الشين شين اهم شي الاخلاق,2
1529032306127777793,الهياط شين اجل موعدنا و وبالاخير من افضل اللاعبين في المباراه,2
1529032160342319105,تشيع علي شين يمكن حزب الشيطان يجبوا وزير في لبنان او سفير الحزب في اليمني,2
1529029704862339072,شوفوا المنيو حتي الفنادق ال نجوم ماتلاقي فيها الاسعار هذي شين وقوي عين,2
1529024828119949313,بعد عمر من الصخب وياك يا شين الهداوه,2
1529024381095141376,مهما تبلغ من الاناقه من تلبس بنطلون ابيض يصير شكلك شين,2
1529022998681948160,مخرفه الله يكون بعونها تعرفين الكبر شين,2
1529021198876786694,يا شين اللي يعادينا,2
1529020842880839685,اخر ما قييل في الوداع اهه شين الردي من واحد ما يبور واحد طيب هقواتي معه ما فصل كان عندي كبير وفوق كل الامور واللي يبغيه لو هو مستحيل يحصل سامحه من ظلام ما نفع فييه نور جعل عمره طويل وجرح وصله وصل,2
1529019980695625728,تصغر علي شمر وتكبر علي الغير مافيه شين يصعب بعين شمر مساعد الرشيدي,2
1529015512440705026,الظلم شين ياخيتي,2
1529014637391400960,يا شين الصدف دايما تجمعني بناس ماابيهم,2
1529011427075293186,يقلب طعمه ورق شين,2
1529010511165153283,والله ان الحظ شين,2
1529007330746155009,جلد الذات عندي شين لكن قدرت هالمره انصف عمري فيه,2
1529005002047512576,لا اري غرامه الف رادع لهم لابد من اتخاذ اجراءات حازمه وصارمه سجن تاديبي لهم والغاء حساباتهم لمده لاتقل عن خمس سنوات حتي يكونوا عبره لغيرهم انحطاط وسفاهه وقله حيا كل شيء شين جامعينه الله لايكثرهم,2
1529004380309049344,فقط شين و قوه عين,2
1528996447940747265,يا شين والله يا غلطتك قدام الفيحاء ما تغتفر اضبط امورك وخل عنك بس تري الهلال اكبر من اي شيء,2
1528991065189097472,الحظوظ الماش تغتال حتي الامنيات وطيحه الطيب كبيره وظلم النفس شين قربك من الله يعلمك وش معني الثبات ومست الحاجه تعلمك معني الطيبين في حياتي للرديين سله مهملات مثلما ف النار مثوا لكل الكافرين,2
1528987562144108545,وحقيقي ذا شين وجه وشين طبع اخذوه,2
1528972029046800386,يا شين الضحكه الي تجي بوقت غلط,2
1528971559125528576,راقت لي كم واحد شين لكن يفرض اسلوبه اما بالاخلاق ولا زين الاطباعي ماكل وجه جميل يشدني صوبه بعض الوجيه الجميله مالها داعي,2
1528970178213695488,والله مب شين,2
1528970174497423360,ي زين السلوم الطيبه لا غذاها الطيب و ي شين العرب لا جنبت عن مذاهبها,2
1528965874442452997,الطمع شين عطها ما حكم به القاضي,2
1528965472774930432,اي قصدي التقليد شين وقوي عين والي يحبونه سكرانين ما يدرون وين ربي حاطهم,2
1528963495819100161,يا شين حظ الي يعادينا,2
1528963361005871104,يالله صباح خير شين وقوي عين,2
1528960396723376129,في مجتمع مملوء شين وقو عين انبل ردود الفعل انك تستحي,2
1528959267281182722,صح قلبي كان وده يتبعك وطاحت دموعي لان الحظ شين,2
1528954602216992769,انتم اكثر جمهور ازعاج بالعالم ممكن تتابعون كوره وانتم ساكتين شين و قوي عين اكبر مسخره حصله في انديه اسبانيا كلها حصله عليكم حط شحمه في فمك وابلعو العافيه,2
1528946874534731783,مثلك عامه ماتعجبني لكن احيانا تجذبني انوثتها شكلها لكن ك شخصيه ما احس انها تستوعب الاشياء الي صارت لها بشكل ناضج وتتخبط ماتدرين هي مع المنظمه ولا ضدها لكن فعلا تعلقها شين ران يخليك ترحمينها,2
1528938814856740864,يا شين ضيقه الخاطر لا جت من شخص تغليه,2
1528933941729705985,شغالاتهم صديقاتهم حتي اجسادهم اتجار بالبشر والله الرخص شين والستر نعمه,2
1528931963649794048,ينام معاها عندك دليل روحي محكمه لا تسيبيه بالساهل طالما مهمل كمان يعني شين وقوي عين,2
1528930707589963782,استخدموا اطفالهم من اجل الشهره وكذلك اباءهم و امهاتهم والان طلاقهم وانهاء حياتهم الزوجيه الرخص شين والله الرخص شين,2
1528926190379372544,التخرج شين وطفش,2
1528925987727151104,يا شين الاخلاق الزايده سلمان عطيف اجلد و اسكت لا تضيع التركيز علي اشياء زي كذا,2
1528923520109002752,ترا بعض المفارق زين ماهو شين ليا صار المواصل سيء استخدام,2
1528921078885752833,انا والله شخص حنون بس زعلي شين و قاسي,2
1528917150743797760,يا شين طيبه الخاطر لا صابتك حتي في احب و اقرب الامور لقلبك,2
1528912887515054080,يالفراج وجهك كانه صدر دجاج محروق شين ومع اللي يدفع اكثر لو كتب الله الدوري للاتحاد لا تجي تتلزق وتسوي انك اتحادي يا شروا المريسل,2
1528912386916331520,ايش دخل اللهجه والاسلوب والكلمات الدارجه بزمن معين بالقراءه والاطلاع يا شين الفلسفه اذا جت من جهل وهطافه,2
1528909523599122433,والله جوع هالوقت مره شين مافيه احد صاحي يسوي لي اكل,2
1528898554588184577,اي والله شين وقوه عين بعد الله لا يربحهم,2
1528893785291096065,ي شين هالفم لا تحليل ولا شرح ي شيخ ارقد,2
1528891297083187201,الظلم شين وموجع جدا وقاهر وقايل كان احد يسرقك وانت تشوفه ومافي يدك حيله يارب لاتجعلنا لاظالمين ولا مظلومين,2
1528887382401241088,سلام يابناء انناء نرجو والرجو شين ولاكن نتمني ان تنظر للجوف الزراعيه حالنا يرثي له من سنه وشهرين بضبط شاريه,2
1528883053392797701,بحضور ياسيدي بدونك ماحنا شين,2
1528882281145835520,شين الفعايل تجبر الخاطر ويعوف,2
1528881614750683136,نهايه الهياط شين مره يا نور,2
1528880545005916160,يا شين ديريك وايت ابو صفر نقطه كل قيم بدون سمارت محد بيقدر يغطي باتلر كل الامور عند تايتوم وليله كبيره,2
1528879122491097088,الصدور الرحبه زعلها شين,2
1528878606943866886,جعلهم للماحي هم والدول الخليجيه الداعمه لهم الانبطاح شين سياسيا,2
1528873458264055808,هذا والله اللي يقول لك شين و قوي عين,2
1528873354693726208,الصدور الرحبه زعلها شين,2
1528869270167629824,يا شين بكاء الشايب عموما هاردلك علي الخساره ما فاز عليك الي الاكبر منكم وبكل جداره واستحقاق,2
1528865818301562880,الانماء ي نزلكم شين علمونا,2
1528865153579556864,حظي شين للاسف,2
1528864453919272960,بالعكس تساعد زوجها و ترفع من معنوياته فوق شين الوجهه ما يلقي من يسلك له,2
1528863754884382720,يا شين الثقه بس قداام الهلال,2
1528863744100794368,يا شين التعب مهلك الحمدلله ع كل حال بس,2
1528862799970983936,ولاعبين الهلال ناقصين والهويش كان معاكم حرم الهلال من ركله جزاء وباقي تتعذر بالحارس يا شين استح علي وجهك,2
1528862756169863169,يا شين السرج علي البقر بس,2
1528860393523003392,الجوع شين ب الصحه والعافيه,2
1528858568832737283,اضحك مع العالم وانا ضايق البال امدح لهم حالي وانا خاطري شين,2
1528856861000224768,الصدور الرحبه زعلها شين,2
1528854804843339777,تصغر علي شمر وتكبر علي الغير مافيه شين يصعب بعين شمر مساعد الرشيدي,2
1528852782480080896,مباريات الاحد توقيتها شين,2
1528852172028399616,وحده متزوجه واحد شين مره طلعت من البيت ورجعت لقته يخونها يوم شافت البنت الي معه قالت لها مير انا معصوبه علي الزراج منه لاكن انتي وش الله حادك,2
1528851957686976513,يمشي كدا كدا ي شين حظ اللي يعادينا,2
1528850523411173376,اخ جاني شعور شين ودي امسك مع رقبتك كذا لين تودعين واريح الناس منك,2
1528850431014756352,يا شين حظ اللي يعادينا,2
1528849700182433793,شين وقوي عيين يولد انا كنت اخليك تقول ما اتابع دوري سعودي بسبب الهلال انتم طلع لكم ريش يوم جاكم سعود سويلم موسم وسحب عليكم مطلعك بموسم صفري من جميع البطولات يادجاجه,2
1528847591387152386,وصاح قلبي كان وده يتبعك وطاحت دموعي لان الحظ شين ليه تشتتني وانا اللي اجمعك ليه تتركني وانا كليي حنين,2
1528847536789803009,شين وقوي عين,2
1528845697700741120,هي انك وتحبك وانتي تدرين اكيد انها مهما كان تحبك لكن مايمنع تردين بصراحه و بادب بنفس الوقت قولي بكل هدوء يايمه هالكلام تري شين ويضايقني لاتقولينه وانا بنتك واذا انا قبيحه فهي من جيناتكم انت وابوي ماجيت من حالي انا ولاحاسبتكم علي جيناتكم ليش مو حلوه,2
1528844333549494272,الحمدلله غافر الذنب والجهاله واعوذ بالله الذي لا اله الا هو جعل ما مضي من شين للزواله يقبل سيل السعاده ونغرفه بالدلو لين الجفول,2
1528843885589549057,الصدور الرحبه زعلها شين,2
1528843692123074560,والله الهياط هذا مشكله ياخي هدوها بس وروقونا التقليل شين في الكورك كيف تفكرون تراها كورك ونتيجتها بعلم الغيب,2
1528842835679748101,ما دري متي ربعنا يستخدمون الصبه ترا الدول المحترمه تستخدمها واثبتت نجاحها وصاينتها سهله وسريعه واقل تكلفه ومنظرها اجمل مايستخدم التبليط الا الدول المهترءه منظرها شين وتجمع الوصخ وصيانتها قلق,2
1528840425003524101,يا مرهف الاحساس يا غايه الروح القلب واحد ماخلق في قلبين لاتجبر الخيال ويوضح البوح ويقول شين كاتمه بين ظلعين القلب من سبتك يا الترف مجروح ودواه وصفه منك ياداعج العين الخيال,2
1528840034358542339,يا شين الحب الزايد ولله ما ضيعهم الا دلعك وعشاك كل يوم بالنادي,2
1528839957678379010,يا شين اللي تجي تقترح علينا شيء وتقول ادفعوا اذا ما معك فلوس قد اللي تبين تسوينه مو لازم تاخذين احد معك عشان يدفع يا سويه كله واعزمينا والا اهجدي,2
1528839854301356034,يا شين حظ الي يعادينا الهلال,2
1528839239428890624,نكب فريقه وبس يا شين الهياط اللي ما منه سنع,2
1528838606328107010,والله تحدي شين مو حلو,2
1528837050677477378,الاتحاد الهلال بعض الاتحاديين شين وقوي عين,2
1528836460685807616,يا شين العشق لا هانك يا شين الثقه الي حطه في غير موضعها حرام فيكم اسم لاعبين حرام فيكم تملكون عشاق و ومدرج مثل مدرج الشعب العظيم الاتحاد اذا كنت لا تستطيع ان تاخذها من دون الكبير فلا تجلبها امام الصغار,2
1528836157269807110,كلاسيكو السعوديه الهلال الاتحاد الهلال يا شين حظ الي يعادينا,2
1528835562903425024,ي شين حظ اللي يعادينا الاتحاد الهلال,2
1528835057552605184,يا شين حظ اللي يعادينا,2
1528832641839120384,كلاسيكو السعوديه الاتحاد الهلال فوق الهزيمه هذي والغش هذا من الهويش الله ياخذ حقنا منه الظلم شين وربي وياخذ حقنا من رءيس المسابقات اللي يخدم الهلال بس متاكد ان الدوري اتحادي وحنسمع هذي الجمله باذن الله الاتحاد بطلا لدوري محمد بن سلمان,2
1528832366126551043,يا شين حظ اللي يعادينا,2
1528832250204274689,ناسي انهم غيرو نظام البطوله وخلوها مواجهات مباشره بعد ما كانت بعدد الاهداف صدق المثل اللي يقول شين وقوي عين,2
1528831403923841029,هه الكبر شين,2
1528831399733649408,افكر اذاكر بجوالي وانا منسدحه من شده التعب والحراره و الدوره حظي شين مره,2
1528830375501479937,الفريق شين يقول حارس الشوط الثاني اختفي نادينا,2
1528830113403527170,شوف وش مهبب انت وش مسوي في بنتها يعطونك امانه و تخونها و تبيهم يحترمونك اكيد عجوز ماطلعت كلام يسم البدن من فراغ هذا انتوا تقهرون الواحد و توجعون قلبه و زياده شين و قوي عين تبغي تشتكي عليها راجع تصرفاتك و شوف وش مسوي بعدين فكر تشتكي عشان مايطلع منظرك بايخ قدام القاضي,2
1528829845395881984,ومزعجينا تيفو ومن امس حاضرين ومتعودين الهلال بجده ومايمشي واخرته اندق بثلاثه الهياط شين,2
1528828681136881665,ي شين حسوفه شرب الكوفي طيب و الخفقان وش حله,2
1528828658546266113,الهلال يدرس الاتحاد في وسط ملعبهم وبكامل جمهورهم الهياط شين,2
1528828203837562880,نا سف لهز يمه العميد كنا نتمي هزيمه الهل ل كا نو ما شين زين ا لين جاهم وجه ا لنكبه كلاسيكو السعوديه,2
1528827657579806720,عجزت لالقي في تواصيفها شين كل شي فيها زين حتي خطاها,2
1528826916580605954,شعور الندم شين,2
1528823009867452420,اقعد واشب النار واذكر وليفي وبحجه الدخان ابكي علي كيفي ودي اشوف من صار بعدي حبيبك وتشوف حالي بعدما حنا افترقنا الليل من دونك تري شين ومخيف وشلون اقضي تالي الليل دونك يذوب قلبي في نواظر عيونك واشتاق لك شوق الغريب لدياره رفيق لا خسرته خسرت العمر كله ورفيق لاخسرته سلمت من الخساره,2
1528821864784699397,يا شين تويتر اذا صار فيه مباراه للهلال,2
1528820965383229450,والله الظلم شين واني احط بذمتي اشين لكن ما اقول غير حسبي الله ونعم الوكيل,2
1528819460953473024,يا شين الطفش,2
1528818371931799552,يا شين الي يعطل بدري يشغل الناس,2
1528817653489483779,احيانا احس بوجود فراغغ مو عاطفي فراغ الاقاارب اخ ي شين البعد عن القريب ينسيك حتي نفسك ومن ارجع جده ابدا احس بلجزء المفقود واخذلي وقت عبال ما استققر نفسيا,2
1528816298892869635,يا شين لا شفتك تقرا و تتعمد الصد,2
1528815494861561861,الحمدان مكان سالم سالم ماشفناه ومستواه شين وجهه نظر الهلال الاتحاد الهلال,2
1528813412700102658,لا شمال ولا جنوب استدلالك في الشرق ومشكلتنا فالغرب راجع نفسك العناد شين,2
1528812927419129857,هدفك من اساسه مو ركنيه و ارجع شوفها يا شين الهلالي لا هرج,2
1528812626200997889,شين وقوي عين مدافعينه عاطبين قروهي ويعترض هه,2
1528809621665853441,حظ الاتحاد شين,2
1528805433003089920,الصدور الرحبه زعلها شين,2
1528804844005367808,الف مبروك وعقبالي يا شين الطفره,2
1528803964908617731,نعمه وخير وبركه الطمع شين,2
1528802677802553344,يا شين الرياض بالغبار احس انها تختفي,2
1528801138841210881,حتي لو سامحته فيني مثل القصه في صدري وما اقدر اسامحه الظلم شين شين,2
1528800053455990789,انا والله شخص حنون بس زعلي شين وقاسي,2
1528796827159511041,يا شين كبار الهقاوي ليا خابت,2
1528793552888684544,من شين طبعي اني عايش بين ثوبه وكوته ومن زين طبعه ينصحني قبل موتي بتوبه مدري طفش مني ولا اغرق صوتي بحوته ولا هذا دلع مكتوب علي النوته,2
1528792635741200387,يا شين المكابر,2
1528791050759831553,يا شين انطم,2
1528788770149085185,يا ضيق صدري و يا شين بالي ان كان حبك اخر و اول اخباري سهيت ولا لي ف الحب انعميت مالي بشي كاسرن بخاطر عنواني ابكيت ولا لي بشي انهيت و ابديت ع كل ظرف اول و اخر مشواري,2
1528788577705943042,و انت ما عندك فطير مشلتت و لا صوره محاشي ي شين الجوع اشتهيت اكل مصري,2
1528786712285138944,يا شين الاخلاق,2
1528786510962728960,و صاح قلبي كان وده يتبعك و طاحت دموعي لان الحظ شين,2
1528786120485523459,ي شين التشرط ليه من الاول تدرس هالمجال اذا مافيك طموح و لا متقرف غيرك يدور هالتخصص و يدفع عليه نوعيه اذا تخرجت ابي كرسي و منصب بدون جهد صحح نفسك بس,2
1528781687085273088,الصدور الرحبه زعلها شين,2
1528779518374182913,بعد انقطاع دام اكثر من سنه لمنتجات المراعي اليوم اضطريت اشرب حليبهم لعدم توفر حليب نادك تكرم النعمه يالله كملته طعمه شين,2
1528779258587398146,الصدور الرحبه زعلها شين,2
1528779251511660544,صدقت الكبر شين بكره بنعدلها مع الشركات اللي اعلنت اشكرك علي تصحيح خطاي,2
1528778992987344897,يا شين الي مسويين قافطين قالك الذات الالهيه وهذا وشو مو من الدين,2
1528776576619450369,لا تغلط احترم نفسك انت اللي جاي عندي شين وقوي عين ماعنده كلام مسكين رجع يسب ويغلط استغفر الله مابنزل نفسي لمستوك وتربيتك الحمدلله ع النعم منجد,2
1528766575209234433,اي والله شين وقوه عين,2
1528763066606931968,يا شين الذله,2
1528761767970709505,المضحك المبكي الي تبكي من الضحك جزء من الاعلام الرياضي مسوين اخوياء الاتحاد وعينهم بالي بالهم بالهم ترا الانبطاح شين حبايبي,2
1528754355486212098,روسيا ثم امريكا والصين يا شين مناطح الثيران بيكسرون كل شيء,2
1528753497855954946,اللي ظرفه شين يرد عالاتصال ويقول ظروفه واللي صبرنا شهور يصبرنا ايام او اسابيع لكن التجاهل مع المماطله عيب,2
1528753424812101638,لا تلومه الكبر شين خرف ويهذري,2
1528746293824200712,اشهد ان قربك وبعدك يذكرني ببيت قمت اجره واتناسا ولا شين جري ان ضويت الله يحييك يابرقن ضويت وان سريت فعز واليك يابرقن سري جود عزيز,2
1528745056705839104,قصدك خطي كان شين وانتي بتلمحي,2
1528744850979442689,يا شين الحب,2
1528744187369332737,القلب ينشدني عسي ماخلاف والعين تسال صاحبك ذاك وينه صمت الاحبه نوعا من التجافي والبعد شين وكلنا خابرينه,2
1528741754584944642,الكبر شين يابو فهد,2
1528739741847457797,في مجتمع مملوء شين وقو عين انبل ردود الفعل انك تستحي,2
1528739377320427521,الصدور الرحبه زعلها شين,2
1528735880873226240,البلك زين شين الله يقلعه,2
1528735150019846144,يا الله حسن الخاتمه الكبر شين لا ما يحتاج تتعالجين ذا الوضع يصيب كبار السن,2
1528731730542215171,التحيه ايش يبي يكون معها اكيد السلام عليكم يقرا السلام نيتك شينه وتفكيري منجهتي شين,2
1528730845493833728,بنت الكفو عند الردي حظها شين تتعب وتصبر والردي مايقدر وبنت العفن عند الكفو فالها زين تعتاش من خيره وبوها يحدر,2
1528730785762660353,الصدور الرحبه زعلها شين,2
1528729047273971712,اختي تقول عن صوت ابو نوره شين,2
1528728839307788288,لا يمكن حاقد او سيء وبه شين او يبي شي بعدين,2
1528723538894520320,ي شين بعض ردود البنات ما تكلموا الا عن الطفل ومن يربيه للاعمار بيد الله والصلاح بيد الله والطفل رزق وجاء له كم واحد توفي ابوه ولا رباه وطلع صالح ويدعي له و كم واحد ابوه معه وطلع غير صالح هالحين الدكتور نزل هالحاله لان فيها فواءد ونصاءح المفروض نتبعها مو عشان نعلق عن تربيه طفل,2
1528721261232279553,ارينا قولي لكل متامر يا شين الرغي بعد الهدير,2
1528719252026531847,يا شين النصيحه اللي تجي من الشخص الغلط,2
1528718391833395202,الصدور الرحبه زعلها شين,2
1528717996306333699,يوم راحو حبايبي عنا دعيت ياربي ترعاهم زاد ميحد جرحي وغني يا عذابي شين فرقاهم,2
1528714744542248960,الهمزه اذا تامنه او اذا حتي لاخر الوصفه صحيح شين وقوي عين,2
1528713559521345539,مجسم شين النادر وصل اصلي من الحجم سم السعر ريال للطلب,2
1528712191280656384,شين وقوي عين,2
1528709152670896128,وينك من بدايه الموسم يا شين شغل الانتهازيه,2
1528701685648044033,لم يبقي له سوي شيعي شين وعين وحرف العله ياء,2
1528693909722959874,قسم بالله لو مافزتو بزعل ترا وزعلي جدا شين,2
1528693412349747206,يعني حاط لوجهه تصميم راسم عيونه ورافع حواجبه وللحين له وجه يتكلم شين وقوي عين,2
1528693152122552327,الكبر شين علامات الزهايمر,2
1528689782804688896,هه لا اخلاق ولا شكل هذا لاقالو لك شين وقوي عين,2
1528687602001494017,ي شين اللقافه,2
1528684313012801536,الليالي ماتغير لو يطول الوقت فيها التغير في العمار اللي يغيرها الزماني من خلقها الله تثبت بكل شين كان فيها والبشر مابه ثبات وكل حين راح فاني محيسن القوس,2
1528682440780353536,يا وجودي وجد من حده الحظ المشين وحدته سود الليالي علي اللي ما بغاه وجد عود كثر دينه وحال البيت شين وارتجي له واحد ما يخيب من نصاه,2
1528679281848614914,ما يلوق لمثله شين الكلام عاملوه بطيب القول الرقيق,2
1528679245035208707,اذا خلف الزين شيء شين,2
1528677627158044672,الحظ شين حتي لما طلع ماطلع بقست عشان تنقهري اكثر,2
1528674592839159809,ياربي تحززن والله التنمرر شين بياثر علي نفسيتها حتي مستقبلا فما بالك هالشيء انتشر وما راح ينسي,2
1528672973527437313,تري المفارق زين ماهو ب شين ليا صار المواصل سيء استخدام,2
1528670501249462272,المشكله الثاني مو شين والله وحلو بعد,2
1528668959041634304,تلايط بس مابقي الا هي شين وقواه عين,2
1528667049614090241,الحب حليو مو شين واذا كان من طرف واحد مرض وقشر,2
1528658583910481921,اطردو النفيعي والمحياني ااه بس لو ربي فاكنا من الفساد الرياضي كان الحين يلعبون في ثادق وحريملاء الطحلبي شين وقوي عين,2
1528656090514219010,اصبر الشين هذي ماهي شين التانيث انتبه ل جيناتي الذكوريه ي حسنين,2
1528655081557708800,ايه حظهم شين,2
1528654822529978369,والله من شين النفس عندك,2
1528654815508762625,انا لي فتره صاير مصلح اجتماعي كثير حالات جتني لكن المشكله الوحيده ان كل الحالات خربت امورهم ماادري هي عين والا حظهم شين,2
1528646587811041282,الفقد شين مستحيل الزمن ينسيك,2
1528641859416997888,ادري يا غبي لكن لو شريت ما راح تضاف لاسهم الا بعد اسابيع يا شين اللي يتفلسف ع قل سنع,2
1528639151788154880,و تبيعني يا شين نكبات الايام شكلك جهلت اللي يعزك و بعته بقلبي كلام لو قلته يريح تعب عام لكن علي شان المحبه بلعته,2
1528638010992074752,و الله لا اضطراب و لا شيء الا قله ادب كل شيء شين صرنا نعزيه للمرض النفسي,2
1528636105284788224,ماشاءالله عليك اهم شين الخبيزه ناجضه اشتهيت السمينه والله جعله مداخيل العافيه,2
1528635423685230592,ي شين الزكمه,2
1528634295648133127,ي شين الخففه,2
1528631232661184517,يا شين حماسي يوم قررت اسجل بورشه عمل مو مجالي ولا تخصصي,2
1528629655875596288,انا لله وانا اليه راجعون هل عندنا سحره شين وقوايه عين يعلنون ع ذلك جهارا بهارا اين المسءولين عنهم الهذه الدرجه يستهينون ب سعوديتي وبعقيدتها وهم يعلمون علم اليقين ان ممارسه السحر حرام ذمه الله ف كتابه الكريم لايفلح الساحر حيث اتي الا يتقون الله ويخافونه حسبنا الله ونعم الوكيل,2
1528628122438057984,يالله صباح خير يا شين خياراتك يا دحمي,2
1528620593964322818,تبي اوريك المساعدات اللي طالعه من السعوديه من عام ومن زين هالوجه حقبه الغزو تتبرعون من الصدقات اللي كنا نعطيكم شين وقوي عين كنتم مشردين نتصدق عليكم الله يهديك الكلام ضايع معك,2
1528612262855860224,الحمدلله علي كلشي حلو ولا شين الحمدلله علي كلشي اختاره لنا ربي,2
1528611018846388224,تصغر علي شمر وتكبر علي الغير مافيه شين يصعب بعين شمر مساعد الرشيدي,2
